time_seconds,forward_acceleration,right_acceleration,down_acceleration
7.019188,0.00665692582908566,0.005601718278670833,0.07442159132938955
7.038807,-0.009571887209157243,0.0029702184374456155,0.1153113181021527
7.058917,-0.02799459174264344,0.005911149423883955,0.09405130978398077
7.07856,-0.029901502049223105,0.0005230693384397741,0.045285573435735235
7.099206,-0.04886468393898024,-0.015160216584087626,0.034356927876186855
7.119644,-0.05458867852587575,-0.02900769655202958,0.0393869865914595
7.139206,-0.054840777018590955,-0.021001467103992005,0.03609963418716787
7.158798,-0.033086985913281665,-0.029410958792024842,0.04119529084925368
7.179079,-0.04041110073908768,-0.028879830960231605,0.059949994012302034
7.199459,-0.01053804190300998,-0.016338626597657124,0.06885383592930935
7.219403,0.016650572215659958,-0.003513985086333704,0.06071183251328477
7.239509,0.04771699093664384,-0.004718041602184085,0.05428080921006776
7.259518,0.034187880548282285,-0.017973088872319905,0.07832038437816169
7.279531,0.06732023070575568,-0.007466659738593007,0.11458085984418243
7.300185,0.07859984521705947,0.003550226619808211,0.10499294619835235
7.319875,0.07393794901342118,0.014015372479569934,0.1035895429905501
7.340246,0.054257394004325,0.025378123764192035,0.1074115399870301
7.359711,0.07841791772010812,0.0433416672827245,0.07862545726835282
7.37987,0.04449899644655684,0.021512561477625355,0.040570824857231666
7.400117,-0.014235515603837675,-0.013312962420027686,0.06024204050820531
7.420237,-0.040268246213544835,-0.040701315477983245,0.09642249983437659
7.441016,-0.0323054400109592,-0.047751898295868865,0.1052733797846613
7.460236,-0.033754629946247255,-0.03433718696139457,0.10040454520231767
7.479868,-0.03137593384028624,-0.011122864044748645,0.11535894207074152
7.500474,0.01835410435022594,0.02621706465640914,0.10610924806206538
7.520111,0.02524259087620164,0.04932488548473278,0.0860410124065587
7.541397,0.0037403272101497465,0.038793872459937435,0.06768426273173232
7.560672,-0.020338519351418134,0.012284452567330118,0.060927147499252765
7.580271,-0.0512156378560225,-0.019030483526871027,0.05792249131159499
7.601007,-0.06600865424508547,-0.037617596810509746,0.07801178670741811
7.620691,-0.03478894791880681,-0.031512823382174,0.0735606271866316
7.640403,-0.011096174498292732,-0.013657891852220605,0.062019991041920575
7.660817,0.011807416317040905,0.009749865503919397,0.0880093162690652
7.68038,0.041679948576216465,0.020860689941275976,0.11862295472931232
7.701343,0.04142340947962261,0.017782742300623298,0.08788984739109791
